PUMFID,VERDATE,AGEGRP,BH_05,BH_10,BH_25,BH_30,BH_45,PBH_50,BH_15A,BH_15B,BH_15C,BH_15D,BH_20A,BH_20B,BH_20C,BH_20D,BH_20E,BH_20F,BH_20G,BH_20H,BH_20I,BH_20J,BH_20K,BH_20L,BH_20M,BH_20N,BH_35A,BH_35B,BH_35C,BH_35D,BH_35E,BH_40A,BH_40B,BH_40C,BH_40D,BH_40E,BH_40F,BH_40G,BH_40H,BH_55A,BH_55B,BH_55C,BH_55D,BH_55E,BH_55F,BH_55G,BH_55H,BH_55I,BH_55J,BH_55K,BH_55L,BH_60A,BH_60B,BH_60C,BH_60D,BH_60E,BH_60F,PBH_65A,BH_65B,BH_65C,PBH_70_C,DWELCODC,EDUC_LVC,PEMPSTC,HASCHILD,HHLDSIZC,IMMIGRNC,LM_30,LM_40,PLM_45,LM_35A,LM_35B,LM_35CDE,LM_35F,MARSTATC,SEX,PTELEWSC,COVID_WT
4859,23/04/2020,4,1,1,5,5,1,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,4,4,4,1,3,1,3,3,1,1,3,3,4,3,3,3,2,4,2,3,2,3,2,1,3,4,4,4,4,4,2,2,1,6,1,2,2,0,3,1,1,1,1,2,2,2,1,2,1,4,29201.3592
4860,23/04/2020,3,11,3,2,3,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,4,3,3,4,3,3,3,1,1,1,3,1,2,2,3,3,3,4,2,2,2,3,2,1,3,4,4,3,4,3,2,2,1,6,1,6,1,1,2,1,5,2,2,2,2,2,1,1,2,3,7186.1566
4861,23/04/2020,1,9,2,2,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,1,4,4,2,4,3,3,1,2,3,1,1,3,2,3,4,3,2,3,3,2,3,1,2,1,4,4,4,4,4,4,2,2,1,6,4,2,3,1,2,1,1,1,2,1,2,2,2,4,2,4,12069.4507
4862,23/04/2020,3,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,3,9,3,3,4,3,3,3,1,3,1,3,3,3,3,4,3,3,4,2,2,4,2,2,1,3,4,4,4,4,4,2,2,1,6,1,6,1,1,2,1,4,3,2,2,2,2,1,1,2,1,18549.1215
4863,23/04/2020,3,11,6,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,1,3,4,3,4,4,4,2,1,2,2,1,7,1,1,2,1,5,4,3,2,2,2,1,1,2,3,2303.1687
4864,23/04/2020,5,6,6,4,4,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,4,4,4,4,3,3,3,3,1,1,3,3,2,3,4,3,3,4,2,3,4,4,4,1,4,4,4,4,4,4,2,2,1,6,4,4,1,1,5,1,4,2,2,2,2,2,1,1,2,3,6589.733
4865,23/04/2020,3,3,3,1,1,2,2,1,2,2,3,1,2,2,1,1,2,1,1,1,1,1,2,2,2,3,4,3,4,4,3,3,3,3,1,1,1,1,3,3,4,3,3,4,4,2,2,2,3,1,3,3,4,4,4,4,2,2,1,6,1,4,1,1,2,1,5,3,3,2,2,2,1,1,1,9,3562.5861
4866,23/04/2020,1,8,3,3,5,2,2,2,2,1,3,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,4,4,4,4,1,3,1,3,1,1,1,1,2,3,4,3,2,3,3,4,3,3,2,1,3,4,3,4,4,4,2,2,1,6,2,2,4,0,2,1,6,1,2,1,2,2,2,1,1,9,4595.3365
4867,23/04/2020,4,1,1,1,3,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,4,3,3,4,3,3,3,1,1,3,3,1,2,3,4,3,3,3,2,2,3,2,2,1,3,4,4,4,4,4,2,2,1,6,1,4,1,0,3,1,3,5,3,2,2,2,1,1,2,3,15381.0415
4868,23/04/2020,3,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,2,3,4,3,2,1,3,3,2,1,3,4,4,4,4,4,2,2,1,6,4,7,4,1,1,2,6,2,2,9,9,9,9,4,2,9,2017.4582
4869,23/04/2020,7,1,1,4,2,2,1,9,9,9,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,4,4,4,4,4,3,9,9,9,3,9,9,9,1,9,2,2,9,3,9,9,9,9,1,9,3,4,4,3,4,4,2,2,1,6,1,2,4,0,2,1,6,4,3,2,2,2,1,1,1,9,1786.9078
4870,23/04/2020,4,1,2,1,2,2,2,1,2,2,3,2,2,2,2,2,1,1,1,1,1,2,1,2,2,1,4,3,2,4,2,3,3,1,1,1,3,1,2,3,4,4,4,4,1,2,2,2,4,1,3,4,4,4,4,4,2,1,2,2,1,2,1,0,2,1,1,1,1,2,2,2,1,2,2,2,3450.1885
4871,23/04/2020,6,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,4,4,4,3,4,3,3,3,3,1,1,3,3,3,3,3,4,4,4,2,2,2,1,1,1,4,3,4,4,4,4,1,2,2,1,1,1,9,0,2,1,9,4,3,2,2,2,1,1,2,9,6947.7478
4872,23/04/2020,5,2,2,2,2,2,1,2,2,9,9,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,3,9,4,3,3,3,1,1,3,3,3,1,9,2,3,3,3,2,3,2,2,1,1,3,4,4,4,4,4,2,2,1,6,1,7,1,0,1,1,5,3,3,2,2,2,1,4,2,3,254.4165
4873,23/04/2020,4,1,1,3,3,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,3,4,3,3,4,1,1,3,1,1,1,1,3,2,3,4,4,3,4,4,3,4,3,3,1,3,4,4,4,4,4,2,2,1,6,1,1,4,1,2,1,6,2,1,9,9,9,9,1,2,9,3235.1913
4874,23/04/2020,2,6,6,2,2,2,2,2,2,2,3,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,4,3,3,4,3,3,3,3,1,1,1,3,2,3,4,3,3,4,2,3,2,2,3,1,3,4,3,4,4,4,2,2,1,6,2,5,3,0,1,1,1,1,2,2,1,2,2,4,2,4,2381.0812
4875,23/04/2020,1,12,2,1,1,2,2,1,2,2,3,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,4,2,2,4,2,3,3,1,3,1,1,3,1,4,3,2,1,2,3,1,2,2,2,1,3,4,4,4,4,2,2,2,1,6,1,2,1,0,5,2,4,5,2,2,2,2,1,4,1,3,10468.4714
4876,23/04/2020,1,1,2,2,4,2,2,1,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,4,4,3,4,3,3,3,1,1,1,1,3,2,3,3,4,4,3,2,2,2,2,1,1,4,4,4,4,4,4,2,2,1,6,1,1,4,1,3,1,6,2,2,2,2,2,1,4,1,9,15576.2387
4877,23/04/2020,5,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,4,4,4,4,3,3,3,3,1,1,1,3,2,1,2,2,2,3,2,2,2,2,1,1,3,4,4,4,4,4,2,2,1,6,1,2,4,0,1,1,6,4,1,2,2,2,1,3,1,9,3789.91
4878,23/04/2020,2,1,6,3,5,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,4,4,1,4,4,3,3,3,3,3,1,1,3,1,2,2,1,1,1,2,1,2,2,1,1,3,4,4,4,4,4,2,1,2,1,4,2,2,1,2,1,5,4,2,2,2,2,1,2,2,4,9007.5217
4879,23/04/2020,3,11,11,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,4,3,2,2,3,3,3,3,1,1,3,1,2,2,3,2,2,4,2,2,2,1,1,1,3,4,4,4,4,4,2,2,1,6,1,7,1,1,2,1,5,4,2,2,2,2,1,1,1,3,1911.4857
4880,23/04/2020,4,7,1,1,3,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,4,4,4,4,3,3,3,1,1,1,3,3,2,2,2,2,4,3,4,2,2,2,2,1,2,4,4,4,4,4,2,2,1,6,2,6,1,0,1,1,4,4,2,2,2,2,1,4,1,1,4954.6316
4881,23/04/2020,2,6,6,2,1,2,2,2,2,2,3,2,2,2,2,2,2,1,1,1,2,1,2,2,2,3,4,3,3,4,3,3,3,3,3,1,3,3,2,2,4,2,2,4,3,1,1,1,1,1,3,4,4,4,4,4,2,2,1,6,1,3,1,1,2,1,3,4,2,2,2,2,1,1,1,3,5041.4797
4882,23/04/2020,3,1,1,3,4,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,4,3,3,4,3,3,3,2,2,1,1,3,3,1,3,2,2,3,3,3,3,3,3,1,3,3,3,4,4,1,2,2,1,6,4,4,1,0,1,1,3,1,1,2,2,2,1,4,1,3,2583.1581
4883,23/04/2020,4,1,3,3,3,2,2,2,2,2,3,1,2,2,2,2,1,1,1,1,1,1,1,2,2,4,3,3,3,2,2,1,1,2,1,1,3,3,1,1,2,2,3,2,2,2,2,2,1,1,3,4,4,4,4,4,2,2,1,6,1,4,1,0,1,2,4,4,3,2,2,2,1,4,1,2,1956.721
4884,23/04/2020,6,3,2,2,2,2,2,1,2,1,3,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,4,3,4,4,3,3,3,3,3,3,3,3,2,1,4,3,3,4,3,2,2,2,3,1,3,4,4,4,4,3,2,2,1,6,1,4,1,0,1,2,5,4,3,2,2,2,1,3,2,3,741.7889
4885,23/04/2020,6,1,1,3,3,2,1,9,9,9,3,2,2,2,2,2,2,1,2,1,2,1,2,2,2,4,9,3,9,4,3,3,3,3,3,3,3,3,2,2,1,2,2,3,1,9,2,2,1,1,3,4,4,4,4,4,2,2,1,6,1,2,1,0,2,1,4,4,3,2,2,2,1,1,2,2,1645.1959
4886,23/04/2020,4,5,5,2,3,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,2,2,1,2,2,4,4,4,4,4,3,3,3,1,3,3,3,3,2,2,3,3,3,4,3,2,3,3,2,1,3,4,4,4,4,4,2,2,1,6,1,2,1,0,3,1,2,1,2,2,2,2,1,1,2,1,3743.3652
4887,23/04/2020,3,1,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,4,3,4,4,3,3,3,3,3,1,3,3,2,2,2,2,2,3,2,1,2,3,3,2,3,4,3,4,4,4,2,2,1,6,1,4,1,1,2,1,3,5,2,2,2,2,1,1,1,1,3599.1107
4888,23/04/2020,5,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,3,4,3,9,4,2,9,9,3,1,1,9,9,2,2,4,3,3,4,2,2,1,1,2,1,3,4,4,4,4,4,2,2,1,6,1,3,4,0,2,1,6,4,2,2,2,2,1,1,1,9,4572.1489
4889,23/04/2020,4,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2,2,1,6,4,3,1,1,3,2,4,3,2,2,2,2,1,3,2,1,4856.811
4890,23/04/2020,6,1,1,1,2,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,1,3,3,4,3,3,3,3,1,1,3,3,2,2,3,4,4,4,2,3,1,1,2,4,3,4,4,4,4,4,1,2,2,1,1,2,1,0,2,1,5,4,3,2,2,2,1,1,2,1,6950.6389
4891,23/04/2020,5,7,7,2,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,1,9,3,9,2,3,9,9,9,1,1,9,9,2,1,2,2,2,4,2,2,2,2,2,1,3,4,4,4,4,4,2,2,1,6,1,7,1,0,1,1,4,3,3,2,2,2,1,3,2,2,1888.824
4892,23/04/2020,1,6,6,2,2,2,2,2,2,1,3,1,2,1,2,1,1,1,1,1,1,1,2,2,2,1,4,3,3,2,2,3,3,3,1,1,3,3,3,4,4,3,3,4,3,4,3,3,4,1,3,4,4,4,4,4,2,2,1,6,1,2,3,1,3,1,1,2,2,2,2,2,1,4,2,4,32598.5246
4893,23/04/2020,3,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,4,4,4,4,3,2,3,3,1,1,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,4,3,4,4,4,2,2,1,6,4,6,2,0,1,1,5,5,2,2,2,2,1,4,2,4,994.7847
4894,23/04/2020,5,3,3,2,2,2,2,2,2,2,3,1,2,2,1,1,1,1,1,1,1,2,2,2,2,3,4,4,2,4,3,1,3,1,3,1,1,3,2,2,2,2,3,3,1,1,1,1,2,1,3,4,4,4,4,4,2,2,1,6,1,6,4,0,1,1,6,4,3,2,2,2,1,3,1,9,1495.7642
4895,23/04/2020,5,1,1,3,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,4,4,4,4,4,3,3,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,1,2,2,1,6,1,2,1,0,2,1,2,5,2,2,2,2,1,1,2,3,5156.8937
4896,23/04/2020,3,1,8,3,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,4,4,4,4,1,2,3,2,3,3,1,2,3,3,3,3,3,3,2,1,1,1,1,2,2,4,3,3,4,4,2,1,2,2,4,7,1,0,1,1,2,5,2,2,2,2,1,4,1,2,7178.0628
4897,23/04/2020,6,1,1,3,3,2,1,2,3,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,4,3,4,4,3,3,3,3,1,1,1,3,2,3,3,2,2,3,1,1,2,2,1,1,3,4,4,4,4,4,2,2,1,6,1,6,4,0,2,1,6,5,2,2,2,2,1,1,2,9,14912.5318
4898,23/04/2020,6,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,3,2,4,3,3,3,3,3,1,3,3,1,2,3,2,1,4,1,1,2,2,1,1,4,4,4,4,4,4,2,2,1,6,1,6,4,0,2,1,6,4,3,2,2,2,1,1,1,9,3835.7701
4899,23/04/2020,5,1,1,3,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,9,2,3,3,3,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,3,4,3,4,4,4,2,1,2,1,1,6,4,0,1,1,6,5,2,2,2,2,1,3,2,9,3514.3382
4900,23/04/2020,6,1,3,2,3,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,3,4,4,3,3,3,3,3,1,3,3,3,3,3,2,2,3,2,3,3,3,2,1,3,4,4,4,4,4,2,2,1,6,1,7,4,0,2,1,6,4,2,2,2,2,1,1,1,9,1555.0334
4901,23/04/2020,7,9,9,4,2,1,1,2,2,2,3,1,1,2,2,1,1,1,1,1,2,2,2,2,2,3,1,3,3,4,3,3,3,3,3,3,3,3,2,2,9,9,9,4,2,2,2,1,1,1,4,4,4,4,4,4,2,2,1,6,1,7,4,0,2,2,6,4,3,2,2,2,1,1,2,9,2891.0441
4902,23/04/2020,3,1,5,2,5,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,3,3,4,3,3,3,1,3,1,1,3,2,3,4,3,3,4,3,1,2,2,3,1,4,4,3,4,4,4,2,2,1,6,1,6,2,1,2,1,5,5,2,2,2,2,1,1,2,4,5168.7615
4903,23/04/2020,6,1,1,3,4,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,2,3,1,1,3,1,3,3,3,3,4,3,3,4,3,2,2,2,2,1,3,4,4,4,4,4,2,2,1,6,1,4,4,0,2,1,6,4,3,2,2,2,1,1,2,9,2472.9588
4904,23/04/2020,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,3,4,3,4,4,3,3,3,1,1,3,1,1,2,2,3,2,2,3,2,2,2,2,2,1,3,4,4,4,4,4,2,2,1,6,1,6,1,1,2,1,5,4,3,2,2,2,1,1,1,1,14212.8677
4905,23/04/2020,3,7,3,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,9,3,3,4,2,2,2,2,2,1,2,3,2,1,2,2,2,3,1,1,1,1,2,1,3,4,4,4,4,4,2,2,1,6,2,7,1,0,1,2,4,3,2,2,2,2,1,4,1,2,1723.7622
4906,23/04/2020,4,7,7,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,4,4,4,4,3,3,3,3,3,3,3,3,1,1,2,2,2,1,1,1,1,1,1,1,4,3,3,4,4,4,2,2,1,6,1,2,4,0,1,1,6,4,3,2,2,2,1,4,1,9,1454.6016
4907,23/04/2020,3,11,11,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,3,3,3,2,9,9,9,3,3,3,9,9,1,1,4,4,4,2,9,2,1,1,1,1,3,4,4,4,4,4,2,2,1,6,2,6,4,1,2,2,6,5,2,2,2,2,1,1,2,9,10216.3451
4908,23/04/2020,4,1,6,3,3,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,4,4,3,3,4,2,3,3,3,1,1,3,3,4,4,1,3,3,4,4,3,3,3,1,1,4,4,4,4,4,4,2,2,1,6,1,1,1,0,2,1,1,5,2,2,2,2,1,2,1,3,22223.3239
4909,23/04/2020,2,2,5,3,5,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,3,4,3,4,3,3,3,3,3,1,3,3,1,1,3,2,2,4,2,2,2,2,2,1,3,4,4,4,4,4,2,2,1,6,1,7,4,0,2,1,6,5,3,1,1,2,2,1,2,9,1247.1341
4910,23/04/2020,2,6,6,2,2,2,2,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,4,4,3,3,3,3,1,1,3,1,2,2,2,3,3,3,2,1,2,2,1,1,3,4,4,4,4,4,2,2,1,6,1,6,3,0,1,1,5,5,2,2,2,2,1,4,2,4,1385.7167
4911,23/04/2020,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,4,3,3,3,3,3,3,2,2,1,3,3,2,1,4,4,4,4,3,2,2,3,1,1,4,4,4,4,4,4,2,2,1,6,4,7,3,0,1,1,1,5,2,2,2,2,1,4,2,4,1828.0896
4912,23/04/2020,6,1,1,4,3,1,2,1,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,4,4,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,2,2,2,2,1,3,3,4,4,4,4,2,2,1,6,1,7,1,0,2,1,5,5,2,2,2,2,1,1,1,2,1242.3741
4913,23/04/2020,4,1,2,4,2,1,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,4,3,4,2,2,9,9,2,9,1,9,1,3,3,4,3,3,4,1,3,2,2,2,1,4,4,4,4,4,4,1,2,2,1,1,7,1,1,2,1,2,3,2,2,2,2,1,1,2,2,4535.4896
4914,23/04/2020,5,1,6,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,1,4,3,4,4,3,3,3,3,1,1,3,3,2,2,3,3,3,4,2,2,3,3,1,1,3,4,4,4,4,4,2,2,1,6,1,6,4,0,2,1,6,3,3,2,2,2,1,1,1,9,1323.7546
4915,23/04/2020,7,1,4,1,2,2,2,2,1,1,3,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,4,2,4,4,3,3,3,3,2,1,3,1,2,2,2,1,1,2,2,3,3,2,2,1,3,4,4,4,4,4,2,2,1,6,1,4,4,0,2,2,6,4,3,2,2,2,1,1,1,9,3433.8617
4916,23/04/2020,6,1,1,1,2,2,2,9,9,9,3,2,2,2,2,2,1,1,1,1,2,1,2,2,2,3,9,3,9,9,3,9,9,3,1,3,9,9,9,9,3,3,3,4,2,9,3,2,2,1,2,4,4,4,4,4,2,2,1,6,1,3,4,0,3,1,6,4,2,2,2,2,1,1,1,9,1848.2701
4917,23/04/2020,5,5,5,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,1,2,3,3,3,3,3,3,3,3,3,1,1,3,1,2,2,2,2,3,1,1,2,1,1,1,1,3,4,4,4,4,4,2,2,1,6,1,6,3,1,2,1,1,5,2,2,2,2,1,1,1,4,6698.8762
4918,23/04/2020,6,6,6,2,9,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,3,3,4,3,3,3,3,1,1,3,3,2,2,2,3,4,3,2,2,3,1,1,1,4,3,4,4,4,4,2,2,1,6,1,4,4,0,2,1,6,4,3,2,2,2,1,1,2,9,16314.9742
4919,23/04/2020,5,1,1,1,1,2,2,2,2,2,3,1,1,2,2,2,1,1,1,1,1,2,2,2,2,4,4,4,4,2,2,2,3,3,1,3,3,3,2,2,4,2,2,4,1,1,1,1,1,1,4,4,4,4,4,4,2,2,1,6,1,4,4,0,2,1,6,1,2,2,1,2,2,2,1,9,5391.4519
4920,23/04/2020,3,11,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,3,4,3,4,4,1,3,3,3,1,1,3,3,2,3,3,3,4,4,2,2,2,2,3,1,3,2,4,4,4,4,2,2,1,6,4,6,1,1,2,1,4,3,3,2,2,2,1,1,1,1,12721.6692
4921,23/04/2020,3,1,1,2,5,2,2,2,2,2,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,4,4,3,2,4,2,3,3,1,3,3,1,1,2,2,2,2,2,3,2,2,2,1,3,1,3,4,3,4,4,4,2,2,1,6,4,2,1,1,2,2,1,3,2,2,2,2,1,2,2,9,39260.5736
4922,23/04/2020,5,1,4,1,3,2,2,1,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,2,2,3,4,4,2,3,3,3,3,2,1,1,3,3,3,3,3,3,4,4,3,2,2,1,3,1,3,4,3,4,4,2,2,2,1,6,1,2,1,0,2,1,5,4,2,2,2,2,1,1,2,3,4604.8974
4923,23/04/2020,2,6,6,2,2,1,2,2,1,2,3,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,4,1,4,4,3,3,3,1,1,1,3,1,2,3,3,2,2,4,2,1,2,2,1,1,3,4,3,4,4,4,2,1,2,1,1,5,3,1,2,1,5,4,2,2,2,2,1,2,2,4,1938.3168
4924,23/04/2020,3,7,7,2,4,2,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,3,1,3,2,3,3,2,3,3,1,1,3,1,4,4,4,4,4,4,4,3,3,4,1,1,3,4,4,4,4,4,2,2,1,6,4,4,4,1,2,1,6,2,2,2,2,2,1,1,2,9,2517.8485
4925,23/04/2020,6,6,6,3,4,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,4,4,4,4,4,3,3,3,3,1,1,3,3,3,3,4,3,3,4,3,3,2,2,3,1,2,4,4,4,4,4,2,2,1,6,4,2,4,0,2,2,6,4,3,2,2,2,1,3,2,9,5297.7053
4926,23/04/2020,5,1,1,3,3,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,2,1,2,2,2,3,3,3,3,3,1,9,9,3,3,1,3,3,3,4,4,3,4,3,3,3,3,3,3,1,3,4,4,4,4,4,2,2,1,6,1,2,4,0,2,2,6,5,3,9,9,9,9,4,2,9,4106.3358
4927,23/04/2020,4,12,1,2,9,2,2,2,1,1,3,1,2,2,2,1,1,1,2,1,2,1,1,1,2,3,4,4,4,4,3,3,3,3,1,1,3,3,3,4,4,3,3,4,3,2,3,2,1,1,4,4,4,4,4,4,2,1,2,1,4,7,3,0,2,2,1,1,2,2,2,2,1,1,2,4,12383.945
4928,23/04/2020,5,1,1,3,9,2,2,1,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,4,4,4,4,3,3,3,1,1,1,9,9,4,4,4,4,4,4,2,3,4,4,3,1,4,4,4,4,4,4,2,2,1,6,1,6,4,0,3,1,6,5,2,1,2,2,2,3,2,9,1953.3679
4929,23/04/2020,4,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,2,3,4,3,3,2,2,2,3,2,2,2,3,1,3,3,4,3,3,3,3,3,3,3,4,1,2,4,4,4,4,1,2,2,1,6,1,3,1,0,2,1,5,5,2,2,2,2,1,1,1,3,4558.4656
4930,23/04/2020,2,1,1,2,4,2,2,2,2,1,3,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,4,4,3,4,3,3,3,2,3,3,3,1,4,4,4,4,4,4,4,3,4,4,2,1,3,4,4,4,4,1,2,2,1,6,4,2,1,1,2,2,3,1,2,2,2,2,1,1,2,3,2890.5329
4931,23/04/2020,6,6,6,4,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,4,4,4,4,3,3,3,1,1,1,3,3,4,9,9,3,4,4,1,2,3,1,1,1,3,4,4,4,4,4,2,2,1,6,1,6,4,0,1,1,6,4,3,2,2,2,1,4,2,9,965.3815
4932,23/04/2020,3,7,7,1,1,2,2,9,2,9,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,4,2,4,4,3,3,3,3,1,1,3,3,4,4,4,4,4,4,3,3,2,3,3,1,3,4,4,4,4,4,1,2,2,1,3,6,3,1,2,2,1,1,1,2,2,2,1,1,1,4,14212.8677
4933,23/04/2020,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,2,3,4,3,3,4,3,9,9,9,3,3,9,9,3,4,4,3,3,3,3,3,3,3,3,1,3,4,4,4,4,4,2,2,1,6,1,3,4,0,1,1,6,2,3,2,2,2,1,4,1,9,4534.8942
4934,23/04/2020,4,1,1,1,3,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,1,2,2,3,3,3,3,3,3,3,3,3,1,1,3,1,2,2,4,4,4,4,4,4,2,2,4,4,3,4,4,4,4,4,2,2,1,6,4,6,1,0,1,1,1,1,2,2,2,2,1,4,2,1,840.0602
4935,23/04/2020,1,1,6,2,3,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,4,2,1,2,2,3,2,1,1,1,1,1,4,4,3,3,3,2,4,4,4,4,4,1,4,4,4,4,4,4,2,2,1,6,1,4,1,1,3,1,4,4,3,2,2,2,1,4,2,2,4163.5474
4936,23/04/2020,7,1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,9,4,2,4,3,3,3,3,3,3,3,3,2,1,3,3,3,4,1,2,1,1,2,1,4,4,4,4,4,4,2,2,1,6,1,6,9,0,1,1,9,4,2,2,2,2,1,3,2,9,1134.0029
4937,23/04/2020,3,5,5,1,1,2,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,4,3,3,4,2,3,3,1,3,3,3,3,1,2,3,3,3,4,1,1,2,2,2,1,3,4,4,4,4,4,2,2,1,6,1,5,1,1,2,1,4,4,3,2,2,2,1,1,1,1,15361.375
4938,23/04/2020,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,3,3,3,3,1,3,3,3,1,1,3,1,1,2,3,3,4,4,4,4,4,4,2,1,4,4,4,4,4,4,2,2,1,6,4,2,3,1,4,2,1,5,2,1,2,2,2,4,2,4,60529.5762
